indice,Date,Time,FQI171,PIR171
1918,9/2/2023,9/2/2023 11:57,93.43,15.36
1919,9/2/2023,9/2/2023 11:58,70.00,15.45
1920,9/2/2023,9/2/2023 11:59,83.00,15.42
1921,9/3/2023,9/3/2023 0:00,99.00,15.16
1922,9/3/2023,9/3/2023 0:00,102.00,15.14
1923,9/3/2023,9/3/2023 0:01,144.67,14.97
1924,9/3/2023,9/3/2023 0:02,169.00,14.84
1925,9/3/2023,9/3/2023 0:02,174.00,14.81
1926,9/3/2023,9/3/2023 0:03,144.89,14.93
1927,9/3/2023,9/3/2023 0:04,133.50,14.97
1928,9/3/2023,9/3/2023 0:05,134.67,14.89
1929,9/3/2023,9/3/2023 0:05,258.75,14.15
1930,9/3/2023,9/3/2023 0:06,209.00,14.55
1931,9/3/2023,9/3/2023 0:07,142.82,14.90
1932,9/3/2023,9/3/2023 0:08,163.88,14.82
1933,9/3/2023,9/3/2023 0:08,179.00,14.98
1934,9/3/2023,9/3/2023 0:09,75.60,15.30
1935,9/3/2023,9/3/2023 0:10,99.00,15.26
1936,9/3/2023,9/3/2023 0:11,104.40,15.26
1937,9/3/2023,9/3/2023 0:11,105.00,15.30
1938,9/3/2023,9/3/2023 0:12,114.00,15.28
1939,9/3/2023,9/3/2023 0:13,187.89,14.98
1940,9/3/2023,9/3/2023 0:14,206.50,14.77
1941,9/3/2023,9/3/2023 0:14,235.00,14.66
1942,9/3/2023,9/3/2023 0:15,203.25,14.84
1943,9/3/2023,9/3/2023 0:16,150.50,15.16
1944,9/3/2023,9/3/2023 0:17,136.40,15.25
1945,9/3/2023,9/3/2023 0:17,132.00,15.27
1946,9/3/2023,9/3/2023 0:18,131.00,15.30
1947,9/3/2023,9/3/2023 0:19,132.00,15.31
1948,9/3/2023,9/3/2023 0:20,186.17,15.08
1949,9/3/2023,9/3/2023 0:20,161.00,15.19
1950,9/3/2023,9/3/2023 0:21,152.89,15.22
1951,9/3/2023,9/3/2023 0:22,188.78,15.07
1952,9/3/2023,9/3/2023 0:23,223.00,14.85
1953,9/3/2023,9/3/2023 0:23,350.00,13.88
1954,9/3/2023,9/3/2023 0:24,359.00,13.72
1955,9/3/2023,9/3/2023 0:25,306.44,14.05
1956,9/3/2023,9/3/2023 0:26,230.71,14.71
1957,9/3/2023,9/3/2023 0:26,179.75,15.11
1958,9/3/2023,9/3/2023 0:27,170.22,15.17
1959,9/3/2023,9/3/2023 0:28,163.38,15.20
1960,9/3/2023,9/3/2023 0:29,164.50,15.23
1961,9/3/2023,9/3/2023 0:29,160.25,15.23
1962,9/3/2023,9/3/2023 0:30,161.86,15.24
1963,9/3/2023,9/3/2023 0:31,163.43,15.23
1964,9/3/2023,9/3/2023 0:32,166.75,15.22
1965,9/3/2023,9/3/2023 0:32,237.43,14.76
1966,9/3/2023,9/3/2023 0:33,313.00,14.28
1967,9/3/2023,9/3/2023 0:34,271.22,14.48
1968,9/3/2023,9/3/2023 0:35,198.25,14.90
1969,9/3/2023,9/3/2023 0:35,233.57,14.80
1970,9/3/2023,9/3/2023 0:36,181.00,15.14
1971,9/3/2023,9/3/2023 0:37,163.50,15.25
1972,9/3/2023,9/3/2023 0:38,129.00,15.41
1973,9/3/2023,9/3/2023 0:38,117.57,15.49
1974,9/3/2023,9/3/2023 0:39,115.29,15.51
1975,9/3/2023,9/3/2023 0:40,116.40,15.52
1976,9/3/2023,9/3/2023 0:41,116.00,15.52
1977,9/3/2023,9/3/2023 0:41,114.20,15.55
1978,9/3/2023,9/3/2023 0:42,95.67,15.63
1979,9/3/2023,9/3/2023 0:43,98.83,15.62
1980,9/3/2023,9/3/2023 0:44,96.25,15.63
1981,9/3/2023,9/3/2023 0:44,85.83,15.64
1982,9/3/2023,9/3/2023 0:45,88.33,15.65
1983,9/3/2023,9/3/2023 0:46,95.43,15.53
1984,9/3/2023,9/3/2023 0:47,158.33,15.45
1985,9/3/2023,9/3/2023 0:47,85.67,15.67
1986,9/3/2023,9/3/2023 0:48,56.75,15.72
1987,9/3/2023,9/3/2023 0:49,32.22,15.73
1988,9/3/2023,9/3/2023 0:50,71.00,15.68
1989,9/3/2023,9/3/2023 0:50,67.20,15.65
1990,9/3/2023,9/3/2023 0:51,56.00,15.68
1991,9/3/2023,9/3/2023 0:52,59.22,15.66
1992,9/3/2023,9/3/2023 0:53,7.50,15.71
1993,9/3/2023,9/3/2023 0:53,99.17,15.54
1994,9/3/2023,9/3/2023 0:54,63.87,15.60
1995,9/3/2023,9/3/2023 0:55,94.50,15.54
1996,9/3/2023,9/3/2023 0:56,76.50,15.57
1997,9/3/2023,9/3/2023 0:56,55.60,15.65
1998,9/3/2023,9/3/2023 0:57,57.63,15.63
1999,9/3/2023,9/3/2023 0:58,107.14,15.49
2000,9/3/2023,9/3/2023 0:59,106.50,15.47
2001,9/3/2023,9/3/2023 0:59,106.83,15.47
2002,9/3/2023,9/3/2023 1:00,106.83,15.46
2003,9/3/2023,9/3/2023 1:01,106.43,15.45
2004,9/3/2023,9/3/2023 1:02,108.00,15.45
2005,9/3/2023,9/3/2023 1:02,106.75,15.43
2006,9/3/2023,9/3/2023 1:03,108.83,15.43
2007,9/3/2023,9/3/2023 1:04,109.00,15.41
2008,9/3/2023,9/3/2023 1:05,111.00,15.41
2009,9/3/2023,9/3/2023 1:05,113.83,15.39
2010,9/3/2023,9/3/2023 1:06,120.20,15.36
2011,9/3/2023,9/3/2023 1:07,123.00,15.35
2012,9/3/2023,9/3/2023 1:08,121.00,15.33
2013,9/3/2023,9/3/2023 1:08,123.80,15.33
2014,9/3/2023,9/3/2023 1:09,122.71,15.32
2015,9/3/2023,9/3/2023 1:10,123.50,15.31
2016,9/3/2023,9/3/2023 1:11,125.00,15.31
2017,9/3/2023,9/3/2023 1:11,115.14,15.33
2018,9/3/2023,9/3/2023 1:12,155.90,15.13
2019,9/3/2023,9/3/2023 1:13,165.88,15.10
2020,9/3/2023,9/3/2023 1:14,87.50,15.42
2021,9/3/2023,9/3/2023 1:14,67.88,15.49
2022,9/3/2023,9/3/2023 1:15,63.33,15.49
2023,9/3/2023,9/3/2023 1:16,85.17,15.43
2024,9/3/2023,9/3/2023 1:17,104.33,15.36
2025,9/3/2023,9/3/2023 1:17,105.50,15.34
2026,9/3/2023,9/3/2023 1:18,109.20,15.33
2027,9/3/2023,9/3/2023 1:19,108.80,15.31
2028,9/3/2023,9/3/2023 1:20,126.60,15.24
2029,9/3/2023,9/3/2023 1:20,118.14,15.27
2030,9/3/2023,9/3/2023 1:21,116.25,15.27
2031,9/3/2023,9/3/2023 1:22,117.20,15.26
2032,9/3/2023,9/3/2023 1:23,155.00,15.09
2033,9/3/2023,9/3/2023 1:23,160.17,15.05
2034,9/3/2023,9/3/2023 1:24,166.43,15.03
2035,9/3/2023,9/3/2023 1:25,145.71,15.11
2036,9/3/2023,9/3/2023 1:26,128.67,15.18
2037,9/3/2023,9/3/2023 1:26,124.67,15.19
2038,9/3/2023,9/3/2023 1:27,125.60,15.18
2039,9/3/2023,9/3/2023 1:28,123.50,15.20
2040,9/3/2023,9/3/2023 1:29,85.25,15.35
2041,9/3/2023,9/3/2023 1:29,71.00,15.38
2042,9/3/2023,9/3/2023 1:30,70.63,15.38
2043,9/3/2023,9/3/2023 1:31,67.75,15.38
2044,9/3/2023,9/3/2023 1:32,70.67,15.38
2045,9/3/2023,9/3/2023 1:32,68.50,15.37
2046,9/3/2023,9/3/2023 1:33,70.86,15.37
2047,9/3/2023,9/3/2023 1:34,100.14,15.27
2048,9/3/2023,9/3/2023 1:35,113.75,15.21
2049,9/3/2023,9/3/2023 1:35,131.86,15.13
2050,9/3/2023,9/3/2023 1:36,156.50,15.02
2051,9/3/2023,9/3/2023 1:37,153.86,15.03
2052,9/3/2023,9/3/2023 1:38,134.00,15.10
2053,9/3/2023,9/3/2023 1:38,106.57,15.20
2054,9/3/2023,9/3/2023 1:39,92.29,15.25
2055,9/3/2023,9/3/2023 1:40,87.80,15.25
2056,9/3/2023,9/3/2023 1:41,33.80,15.38
2057,9/3/2023,9/3/2023 1:41,52.75,15.35
2058,9/3/2023,9/3/2023 1:42,89.50,15.26
2059,9/3/2023,9/3/2023 1:43,92.50,15.25
2060,9/3/2023,9/3/2023 1:44,116.14,15.14
2061,9/3/2023,9/3/2023 1:44,102.80,15.20
2062,9/3/2023,9/3/2023 1:45,60.29,15.37
2063,9/3/2023,9/3/2023 1:46,34.00,15.40
2064,9/3/2023,9/3/2023 1:47,31.00,15.37
2065,9/3/2023,9/3/2023 1:47,29.89,15.36
2066,9/3/2023,9/3/2023 1:48,95.80,15.20
2067,9/3/2023,9/3/2023 1:49,137.67,15.06
2068,9/3/2023,9/3/2023 1:50,145.60,15.01
2069,9/3/2023,9/3/2023 1:50,148.60,14.99
2070,9/3/2023,9/3/2023 1:51,141.86,15.00
2071,9/3/2023,9/3/2023 1:52,135.50,15.03
2072,9/3/2023,9/3/2023 1:53,131.60,15.03
2073,9/3/2023,9/3/2023 1:53,133.00,15.03
2074,9/3/2023,9/3/2023 1:54,128.67,15.03
2075,9/3/2023,9/3/2023 1:55,94.00,15.16
2076,9/3/2023,9/3/2023 1:56,80.50,15.20
2077,9/3/2023,9/3/2023 1:56,79.50,15.21
2078,9/3/2023,9/3/2023 1:57,80.14,15.21
2079,9/3/2023,9/3/2023 1:58,79.00,15.21
2080,9/3/2023,9/3/2023 1:59,121.00,15.07
2081,9/3/2023,9/3/2023 1:59,102.25,15.12
2082,9/3/2023,9/3/2023 2:00,88.86,15.16
2083,9/3/2023,9/3/2023 2:01,86.50,15.16
2084,9/3/2023,9/3/2023 2:02,86.60,15.17
2085,9/3/2023,9/3/2023 2:02,88.00,15.17
2086,9/3/2023,9/3/2023 2:03,86.43,15.16
2087,9/3/2023,9/3/2023 2:04,88.50,15.16
2088,9/3/2023,9/3/2023 2:05,87.80,15.15
2089,9/3/2023,9/3/2023 2:05,87.80,15.15
2090,9/3/2023,9/3/2023 2:06,88.00,15.15
2091,9/3/2023,9/3/2023 2:07,87.25,15.15
2092,9/3/2023,9/3/2023 2:08,122.00,15.02
2093,9/3/2023,9/3/2023 2:08,122.89,15.01
2094,9/3/2023,9/3/2023 2:09,121.20,15.01
2095,9/3/2023,9/3/2023 2:10,118.50,15.02
2096,9/3/2023,9/3/2023 2:11,141.80,14.90
2097,9/3/2023,9/3/2023 2:11,139.00,14.92
2098,9/3/2023,9/3/2023 2:12,128.63,14.96
2099,9/3/2023,9/3/2023 2:13,141.33,14.88
2100,9/3/2023,9/3/2023 2:14,134.20,14.91
2101,9/3/2023,9/3/2023 2:14,110.25,15.01
2102,9/3/2023,9/3/2023 2:15,84.50,15.10
2103,9/3/2023,9/3/2023 2:16,82.00,15.12
2104,9/3/2023,9/3/2023 2:17,79.67,15.12
2105,9/3/2023,9/3/2023 2:17,80.40,15.12
2106,9/3/2023,9/3/2023 2:18,78.71,15.11
2107,9/3/2023,9/3/2023 2:19,80.00,15.11
2108,9/3/2023,9/3/2023 2:20,105.63,15.01
2109,9/3/2023,9/3/2023 2:20,122.38,14.95
2110,9/3/2023,9/3/2023 2:21,126.00,14.93
2111,9/3/2023,9/3/2023 2:22,126.50,14.92
2112,9/3/2023,9/3/2023 2:23,127.67,14.91
2113,9/3/2023,9/3/2023 2:23,127.14,14.91
2114,9/3/2023,9/3/2023 2:24,127.20,14.90
2115,9/3/2023,9/3/2023 2:25,128.00,14.89
2116,9/3/2023,9/3/2023 2:26,122.22,14.92
2117,9/3/2023,9/3/2023 2:26,106.43,14.98
2118,9/3/2023,9/3/2023 2:27,69.00,15.10
2119,9/3/2023,9/3/2023 2:28,60.67,15.13
2120,9/3/2023,9/3/2023 2:29,58.29,15.13
2121,9/3/2023,9/3/2023 2:29,56.13,15.13
2122,9/3/2023,9/3/2023 2:30,57.83,15.13
2123,9/3/2023,9/3/2023 2:31,55.50,15.11
2124,9/3/2023,9/3/2023 2:32,57.33,15.12
2125,9/3/2023,9/3/2023 2:32,55.22,15.10
2126,9/3/2023,9/3/2023 2:33,57.86,15.10
2127,9/3/2023,9/3/2023 2:34,61.00,15.06
2128,9/3/2023,9/3/2023 2:35,120.88,14.88
2129,9/3/2023,9/3/2023 2:35,143.75,14.79
2130,9/3/2023,9/3/2023 2:36,123.33,14.87
2131,9/3/2023,9/3/2023 2:37,94.50,14.99
2132,9/3/2023,9/3/2023 2:38,65.56,15.07
2133,9/3/2023,9/3/2023 2:38,57.88,15.08
2134,9/3/2023,9/3/2023 2:39,56.17,15.07
2135,9/3/2023,9/3/2023 2:40,57.00,15.07
2136,9/3/2023,9/3/2023 2:41,56.13,15.06
2137,9/3/2023,9/3/2023 2:41,80.00,15.00
2138,9/3/2023,9/3/2023 2:42,118.00,14.87
2139,9/3/2023,9/3/2023 2:43,129.50,14.78
2140,9/3/2023,9/3/2023 2:44,134.14,14.79
2141,9/3/2023,9/3/2023 2:44,132.86,14.78
2142,9/3/2023,9/3/2023 2:45,135.50,14.79
2143,9/3/2023,9/3/2023 2:46,117.00,14.80
2144,9/3/2023,9/3/2023 2:47,149.14,14.77
2145,9/3/2023,9/3/2023 2:47,168.33,14.66
2146,9/3/2023,9/3/2023 2:48,142.83,14.78
2147,9/3/2023,9/3/2023 2:49,142.33,14.80
2148,9/3/2023,9/3/2023 2:50,146.86,14.82
2149,9/3/2023,9/3/2023 2:50,156.37,14.80
2150,9/3/2023,9/3/2023 2:51,169.00,14.80
2151,9/3/2023,9/3/2023 2:52,134.00,14.98
2152,9/3/2023,9/3/2023 2:53,121.50,15.08
2153,9/3/2023,9/3/2023 2:53,120.00,15.12
2154,9/3/2023,9/3/2023 2:54,137.14,15.09
2155,9/3/2023,9/3/2023 2:55,153.00,15.05
2156,9/3/2023,9/3/2023 2:56,152.60,15.06
2157,9/3/2023,9/3/2023 2:56,134.60,15.11
2158,9/3/2023,9/3/2023 2:57,120.00,15.15
2159,9/3/2023,9/3/2023 2:58,118.70,15.15
2160,9/3/2023,9/3/2023 2:59,118.40,15.11
2161,9/3/2023,9/3/2023 2:59,117.83,15.09
2162,9/3/2023,9/3/2023 3:00,119.75,15.08
2163,9/3/2023,9/3/2023 3:01,120.50,15.06
2164,9/3/2023,9/3/2023 3:02,119.29,15.02
2165,9/3/2023,9/3/2023 3:02,169.78,14.81
2166,9/3/2023,9/3/2023 3:03,110.83,15.07
2167,9/3/2023,9/3/2023 3:04,83.50,15.17
2168,9/3/2023,9/3/2023 3:05,122.13,14.98
2169,9/3/2023,9/3/2023 3:05,112.00,15.03
2170,9/3/2023,9/3/2023 3:06,96.40,15.09
2171,9/3/2023,9/3/2023 3:07,89.83,15.10
2172,9/3/2023,9/3/2023 3:08,109.43,15.02
2173,9/3/2023,9/3/2023 3:08,96.25,15.07
2174,9/3/2023,9/3/2023 3:09,92.25,15.09
2175,9/3/2023,9/3/2023 3:10,90.00,15.07
2176,9/3/2023,9/3/2023 3:11,91.14,15.07
2177,9/3/2023,9/3/2023 3:11,91.00,15.06
2178,9/3/2023,9/3/2023 3:12,81.83,15.10
2179,9/3/2023,9/3/2023 3:13,76.75,15.11
2180,9/3/2023,9/3/2023 3:14,75.29,15.11
2181,9/3/2023,9/3/2023 3:14,75.86,15.10
2182,9/3/2023,9/3/2023 3:15,73.60,15.09
2183,9/3/2023,9/3/2023 3:16,75.50,15.09
2184,9/3/2023,9/3/2023 3:17,73.83,15.08
2185,9/3/2023,9/3/2023 3:17,59.11,15.13
2186,9/3/2023,9/3/2023 3:18,46.12,15.15
2187,9/3/2023,9/3/2023 3:19,88.00,15.06
2188,9/3/2023,9/3/2023 3:20,85.75,15.03
2189,9/3/2023,9/3/2023 3:20,92.00,15.01
2190,9/3/2023,9/3/2023 3:21,91.00,14.99
2191,9/3/2023,9/3/2023 3:22,95.40,14.99
2192,9/3/2023,9/3/2023 3:23,93.13,14.98
2193,9/3/2023,9/3/2023 3:23,96.11,14.98
2194,9/3/2023,9/3/2023 3:24,93.00,14.96
2195,9/3/2023,9/3/2023 3:25,90.00,14.99
2196,9/3/2023,9/3/2023 3:26,58.67,15.07
2197,9/3/2023,9/3/2023 3:26,47.50,15.10
2198,9/3/2023,9/3/2023 3:27,44.40,15.10
2199,9/3/2023,9/3/2023 3:28,43.00,15.08
2200,9/3/2023,9/3/2023 3:29,44.33,15.03
2201,9/3/2023,9/3/2023 3:29,35.25,15.00
2202,9/3/2023,9/3/2023 3:30,28.00,14.97
2203,9/3/2023,9/3/2023 3:31,31.56,14.91
2204,9/3/2023,9/3/2023 3:32,24.43,14.87
2205,9/3/2023,9/3/2023 3:32,31.25,14.83
2206,9/3/2023,9/3/2023 3:33,24.00,14.79
2207,9/3/2023,9/3/2023 3:34,85.83,14.63
2208,9/3/2023,9/3/2023 3:35,88.86,14.59
2209,9/3/2023,9/3/2023 3:35,75.50,14.59
2210,9/3/2023,9/3/2023 3:36,72.50,14.57
2211,9/3/2023,9/3/2023 3:37,42.38,14.59
2212,9/3/2023,9/3/2023 3:38,52.25,14.51
2213,9/3/2023,9/3/2023 3:38,81.60,14.41
2214,9/3/2023,9/3/2023 3:39,84.00,14.36
2215,9/3/2023,9/3/2023 3:40,150.00,14.22
2216,9/3/2023,9/3/2023 3:41,178.63,14.43
2217,9/3/2023,9/3/2023 3:41,137.50,14.66
2218,9/3/2023,9/3/2023 3:42,150.67,14.62
2219,9/3/2023,9/3/2023 3:43,133.25,14.73
2220,9/3/2023,9/3/2023 3:44,93.33,14.89
2221,9/3/2023,9/3/2023 3:44,79.57,14.93
2222,9/3/2023,9/3/2023 3:45,80.67,14.96
2223,9/3/2023,9/3/2023 3:46,76.67,14.96
2224,9/3/2023,9/3/2023 3:47,132.71,14.75
2225,9/3/2023,9/3/2023 3:47,137.75,14.72
2226,9/3/2023,9/3/2023 3:48,109.67,14.83
2227,9/3/2023,9/3/2023 3:49,106.14,14.85
2228,9/3/2023,9/3/2023 3:50,103.43,14.84
2229,9/3/2023,9/3/2023 3:50,101.86,14.86
2230,9/3/2023,9/3/2023 3:51,82.33,14.91
2231,9/3/2023,9/3/2023 3:52,77.63,14.94
2232,9/3/2023,9/3/2023 3:53,76.50,14.93
2233,9/3/2023,9/3/2023 3:53,77.50,14.94
2234,9/3/2023,9/3/2023 3:54,78.00,14.92
2235,9/3/2023,9/3/2023 3:55,76.50,14.91
2236,9/3/2023,9/3/2023 3:56,79.83,14.87
2237,9/3/2023,9/3/2023 3:56,108.00,14.75
2238,9/3/2023,9/3/2023 3:57,129.50,14.74
2239,9/3/2023,9/3/2023 3:58,130.78,14.76
2240,9/3/2023,9/3/2023 3:59,103.75,14.93
2241,9/3/2023,9/3/2023 3:59,87.00,15.02
2242,9/3/2023,9/3/2023 4:00,76.33,15.04
2243,9/3/2023,9/3/2023 4:01,83.57,15.08
2244,9/3/2023,9/3/2023 4:02,78.50,15.08
2245,9/3/2023,9/3/2023 4:02,82.80,15.13
2246,9/3/2023,9/3/2023 4:03,90.00,15.10
2247,9/3/2023,9/3/2023 4:04,117.71,15.04
2248,9/3/2023,9/3/2023 4:05,130.11,15.03
2249,9/3/2023,9/3/2023 4:05,129.33,15.04
2250,9/3/2023,9/3/2023 4:06,129.00,15.07
2251,9/3/2023,9/3/2023 4:07,132.20,15.09
2252,9/3/2023,9/3/2023 4:08,131.14,15.12
2253,9/3/2023,9/3/2023 4:08,120.71,15.17
2254,9/3/2023,9/3/2023 4:09,83.00,15.34
2255,9/3/2023,9/3/2023 4:10,81.50,15.36
2256,9/3/2023,9/3/2023 4:11,78.14,15.36
2257,9/3/2023,9/3/2023 4:11,70.89,15.36
2258,9/3/2023,9/3/2023 4:12,50.00,15.39
2259,9/3/2023,9/3/2023 4:13,48.00,15.38
2260,9/3/2023,9/3/2023 4:14,46.67,15.37
2261,9/3/2023,9/3/2023 4:14,46.20,15.35
2262,9/3/2023,9/3/2023 4:15,46.00,15.34
2263,9/3/2023,9/3/2023 4:16,72.75,15.26
2264,9/3/2023,9/3/2023 4:17,99.29,15.19
2265,9/3/2023,9/3/2023 4:17,119.75,15.06
2266,9/3/2023,9/3/2023 4:18,125.00,15.02
2267,9/3/2023,9/3/2023 4:19,118.67,15.06
2268,9/3/2023,9/3/2023 4:20,104.50,15.10
2269,9/3/2023,9/3/2023 4:20,105.50,15.11
2270,9/3/2023,9/3/2023 4:21,105.50,15.09
2271,9/3/2023,9/3/2023 4:22,104.00,15.09
2272,9/3/2023,9/3/2023 4:23,108.00,15.07
2273,9/3/2023,9/3/2023 4:23,147.50,14.88
2274,9/3/2023,9/3/2023 4:24,236.75,14.44
2275,9/3/2023,9/3/2023 4:25,197.56,14.63
2276,9/3/2023,9/3/2023 4:26,98.75,15.07
2277,9/3/2023,9/3/2023 4:26,62.43,15.19
2278,9/3/2023,9/3/2023 4:27,117.75,14.93
2279,9/3/2023,9/3/2023 4:28,87.56,15.14
2280,9/3/2023,9/3/2023 4:29,100.50,15.09
2281,9/3/2023,9/3/2023 4:29,136.43,14.95
2282,9/3/2023,9/3/2023 4:30,123.40,14.97
2283,9/3/2023,9/3/2023 4:31,148.00,14.86
2284,9/3/2023,9/3/2023 4:32,171.75,14.74
2285,9/3/2023,9/3/2023 4:32,199.17,14.58
2286,9/3/2023,9/3/2023 4:33,180.33,14.67
2287,9/3/2023,9/3/2023 4:34,174.75,14.68
2288,9/3/2023,9/3/2023 4:35,174.25,14.67
2289,9/3/2023,9/3/2023 4:35,175.00,14.67
2290,9/3/2023,9/3/2023 4:36,175.67,14.65
2291,9/3/2023,9/3/2023 4:37,176.57,14.64
2292,9/3/2023,9/3/2023 4:38,177.33,14.62
2293,9/3/2023,9/3/2023 4:38,179.67,14.61
2294,9/3/2023,9/3/2023 4:39,197.00,14.49
2295,9/3/2023,9/3/2023 4:40,222.40,14.34
2296,9/3/2023,9/3/2023 4:41,202.00,14.43
2297,9/3/2023,9/3/2023 4:41,198.00,14.46
2298,9/3/2023,9/3/2023 4:42,172.75,14.60
2299,9/3/2023,9/3/2023 4:43,165.75,14.63
2300,9/3/2023,9/3/2023 4:44,186.50,14.54
2301,9/3/2023,9/3/2023 4:44,192.00,14.48
2302,9/3/2023,9/3/2023 4:45,189.40,14.49
2303,9/3/2023,9/3/2023 4:46,174.78,14.54
2304,9/3/2023,9/3/2023 4:47,174.22,14.55
2305,9/3/2023,9/3/2023 4:47,166.00,14.60
2306,9/3/2023,9/3/2023 4:48,135.60,14.73
2307,9/3/2023,9/3/2023 4:49,147.86,14.68
2308,9/3/2023,9/3/2023 4:50,154.57,14.64
2309,9/3/2023,9/3/2023 4:50,161.00,14.61
2310,9/3/2023,9/3/2023 4:51,168.60,14.56
2311,9/3/2023,9/3/2023 4:52,167.13,14.56
2312,9/3/2023,9/3/2023 4:53,144.00,14.67
2313,9/3/2023,9/3/2023 4:53,136.67,14.71
2314,9/3/2023,9/3/2023 4:54,126.00,14.75
2315,9/3/2023,9/3/2023 4:55,125.13,14.75
2316,9/3/2023,9/3/2023 4:56,130.71,14.73
2317,9/3/2023,9/3/2023 4:56,132.80,14.71
2318,9/3/2023,9/3/2023 4:57,137.20,14.69
2319,9/3/2023,9/3/2023 4:58,173.86,14.53
2320,9/3/2023,9/3/2023 4:59,186.75,14.45
2321,9/3/2023,9/3/2023 4:59,191.00,14.43
2322,9/3/2023,9/3/2023 5:00,197.17,14.45
2323,9/3/2023,9/3/2023 5:01,198.60,14.50
2324,9/3/2023,9/3/2023 5:02,195.43,14.58
2325,9/3/2023,9/3/2023 5:02,192.00,14.65
2326,9/3/2023,9/3/2023 5:03,183.17,14.80
2327,9/3/2023,9/3/2023 5:04,173.40,14.85
2328,9/3/2023,9/3/2023 5:05,152.75,14.93
2329,9/3/2023,9/3/2023 5:05,131.50,15.01
2330,9/3/2023,9/3/2023 5:06,133.67,14.97
2331,9/3/2023,9/3/2023 5:07,134.11,14.95
2332,9/3/2023,9/3/2023 5:08,127.00,14.96
2333,9/3/2023,9/3/2023 5:08,125.00,14.96
2334,9/3/2023,9/3/2023 5:09,68.83,15.15
2335,9/3/2023,9/3/2023 5:10,52.88,15.19
2336,9/3/2023,9/3/2023 5:11,48.50,15.19
2337,9/3/2023,9/3/2023 5:11,46.00,15.18
2338,9/3/2023,9/3/2023 5:12,46.00,15.16
2339,9/3/2023,9/3/2023 5:13,43.75,15.15
2340,9/3/2023,9/3/2023 5:14,44.86,15.14
2341,9/3/2023,9/3/2023 5:14,48.00,15.13
2342,9/3/2023,9/3/2023 5:15,45.33,15.11
2343,9/3/2023,9/3/2023 5:16,48.71,15.12
2344,9/3/2023,9/3/2023 5:17,84.78,15.00
2345,9/3/2023,9/3/2023 5:17,121.00,14.87
2346,9/3/2023,9/3/2023 5:18,178.25,14.59
2347,9/3/2023,9/3/2023 5:19,135.22,14.77
2348,9/3/2023,9/3/2023 5:20,136.17,14.75
2349,9/3/2023,9/3/2023 5:20,133.00,14.75
2350,9/3/2023,9/3/2023 5:21,135.20,14.73
2351,9/3/2023,9/3/2023 5:22,163.83,14.62
2352,9/3/2023,9/3/2023 5:23,168.56,14.58
2353,9/3/2023,9/3/2023 5:23,163.50,14.62
2354,9/3/2023,9/3/2023 5:24,196.00,14.44
2355,9/3/2023,9/3/2023 5:25,207.00,14.38
2356,9/3/2023,9/3/2023 5:26,212.50,14.37
2357,9/3/2023,9/3/2023 5:26,214.00,14.37
2358,9/3/2023,9/3/2023 5:27,216.43,14.37
2359,9/3/2023,9/3/2023 5:28,218.25,14.37
2360,9/3/2023,9/3/2023 5:29,241.67,14.23
2361,9/3/2023,9/3/2023 5:29,249.50,14.18
2362,9/3/2023,9/3/2023 5:30,256.17,14.12
2363,9/3/2023,9/3/2023 5:31,260.60,14.08
2364,9/3/2023,9/3/2023 5:32,287.78,13.86
2365,9/3/2023,9/3/2023 5:32,296.00,13.78
2366,9/3/2023,9/3/2023 5:33,334.63,13.40
2367,9/3/2023,9/3/2023 5:34,323.00,13.41
2368,9/3/2023,9/3/2023 5:35,309.20,13.55
2369,9/3/2023,9/3/2023 5:35,321.00,13.48
2370,9/3/2023,9/3/2023 5:36,304.00,13.61
2371,9/3/2023,9/3/2023 5:37,236.20,14.15
2372,9/3/2023,9/3/2023 5:38,172.71,14.62
2373,9/3/2023,9/3/2023 5:38,161.33,14.70
2374,9/3/2023,9/3/2023 5:39,185.83,14.57
2375,9/3/2023,9/3/2023 5:40,189.83,14.55
2376,9/3/2023,9/3/2023 5:41,190.00,14.54
2377,9/3/2023,9/3/2023 5:41,171.50,14.65
2378,9/3/2023,9/3/2023 5:42,130.14,14.86
2379,9/3/2023,9/3/2023 5:43,135.17,14.84
2380,9/3/2023,9/3/2023 5:44,136.33,14.83
2381,9/3/2023,9/3/2023 5:44,138.00,14.83
2382,9/3/2023,9/3/2023 5:45,156.57,14.74
2383,9/3/2023,9/3/2023 5:46,164.22,14.71
2384,9/3/2023,9/3/2023 5:47,148.00,14.78
2385,9/3/2023,9/3/2023 5:47,132.60,14.87
2386,9/3/2023,9/3/2023 5:48,125.50,14.89
2387,9/3/2023,9/3/2023 5:49,135.80,14.87
2388,9/3/2023,9/3/2023 5:50,139.25,14.89
2389,9/3/2023,9/3/2023 5:50,146.50,14.93
2390,9/3/2023,9/3/2023 5:51,130.67,15.02
2391,9/3/2023,9/3/2023 5:52,130.40,15.05
2392,9/3/2023,9/3/2023 5:53,129.00,15.08
2393,9/3/2023,9/3/2023 5:53,232.00,14.57
2394,9/3/2023,9/3/2023 5:54,250.20,14.42
2395,9/3/2023,9/3/2023 5:55,258.89,14.39
2396,9/3/2023,9/3/2023 5:56,281.88,14.24
2397,9/3/2023,9/3/2023 5:56,277.33,14.28
2398,9/3/2023,9/3/2023 5:57,281.88,14.27
2399,9/3/2023,9/3/2023 5:58,309.20,14.08
